,0,1,2,3,4,5
0,1,0.27916666865348816,0.7310185432434082,0.2710937559604645,0.699999988079071,grey
0,2,0.27942708134651184,0.7310185432434082,0.2710937559604645,0.699999988079071,grey
0,3,0.27916666865348816,0.7319444417953491,0.2710937559604645,0.7004629373550415,grey
0,4,0.27916666865348816,0.7310185432434082,0.2708333432674408,0.7013888955116272,grey
0,5,0.27916666865348816,0.7310185432434082,0.2708333432674408,0.7018518447875977,grey
0,6,0.27916666865348816,0.7310185432434082,0.2710937559604645,0.7004629373550415,grey
0,7,0.27916666865348816,0.7310185432434082,0.2708333432674408,0.6995370388031006,grey
0,8,0.27916666865348816,0.7314814925193787,0.2708333432674408,0.7004629373550415,grey
0,9,0.27916666865348816,0.7314814925193787,0.2708333432674408,0.7004629373550415,grey
0,10,0.27916666865348816,0.730555534362793,0.2708333432674408,0.699999988079071,grey
0,11,0.27916666865348816,0.730555534362793,0.2708333432674408,0.699999988079071,grey
0,12,0.27916666865348816,0.7310185432434082,0.2708333432674408,0.7009259462356567,grey
0,13,0.2796874940395355,0.7310185432434082,0.27005207538604736,0.7018518447875977,grey
0,14,0.27916666865348816,0.7310185432434082,0.27135416865348816,0.699999988079071,grey
0,15,0.27916666865348816,0.7310185432434082,0.2708333432674408,0.7009259462356567,grey
0,16,0.27916666865348816,0.730555534362793,0.2705729305744171,0.7009259462356567,grey
0,17,0.27916666865348816,0.730555534362793,0.2708333432674408,0.7009259462356567,grey
0,18,0.27916666865348816,0.730555534362793,0.2710937559604645,0.7004629373550415,grey
0,19,0.2783854305744171,0.7310185432434082,0.2723958194255829,0.6986111402511597,grey
0,20,0.2783854305744171,0.7319444417953491,0.2723958194255829,0.6990740895271301,grey
0,21,0.2786458432674408,0.7337962985038757,0.2721354067325592,0.7009259462356567,grey
0,22,0.2786458432674408,0.7314814925193787,0.2721354067325592,0.6990740895271301,grey
0,23,0.2786458432674408,0.7314814925193787,0.2721354067325592,0.6986111402511597,grey
0,24,0.27812498807907104,0.7324073910713196,0.2723958194255829,0.697685182094574,grey
0,25,0.27812498807907104,0.7328703999519348,0.27291667461395264,0.6986111402511597,grey
0,26,0.27942708134651184,0.7356481552124023,0.2736979126930237,0.6995370388031006,grey
0,27,0.27916666865348816,0.7324073910713196,0.27291667461395264,0.6981481313705444,grey
0,28,0.2789062559604645,0.7328703999519348,0.27265626192092896,0.697685182094574,grey
0,29,0.2789062559604645,0.7324073910713196,0.27265626192092896,0.697685182094574,grey
0,30,0.2789062559604645,0.7324073910713196,0.27265626192092896,0.6981481313705444,grey
0,31,0.2789062559604645,0.7319444417953491,0.2723958194255829,0.6981481313705444,grey
0,32,0.2789062559604645,0.7319444417953491,0.2723958194255829,0.6981481313705444,grey
0,33,0.2789062559604645,0.7324073910713196,0.2723958194255829,0.6981481313705444,grey
0,34,0.2789062559604645,0.7319444417953491,0.2723958194255829,0.6972222328186035,grey
0,35,0.2789062559604645,0.7324073910713196,0.2723958194255829,0.6967592835426331,grey
0,36,0.2789062559604645,0.7324073910713196,0.2721354067325592,0.6981481313705444,grey
0,37,0.2789062559604645,0.7324073910713196,0.2721354067325592,0.697685182094574,grey
0,38,0.2789062559604645,0.7328703999519348,0.2731770873069763,0.6967592835426331,grey
0,39,0.2789062559604645,0.7324073910713196,0.27265626192092896,0.6972222328186035,grey
0,40,0.2789062559604645,0.7324073910713196,0.2723958194255829,0.697685182094574,grey
0,41,0.27916666865348816,0.7324073910713196,0.2723958194255829,0.6986111402511597,grey
0,42,0.2789062559604645,0.7324073910713196,0.2721354067325592,0.6981481313705444,grey
0,43,0.27916666865348816,0.7319444417953491,0.2734375,0.6967592835426331,grey
0,44,0.27916666865348816,0.7328703999519348,0.2731770873069763,0.6981481313705444,grey
0,45,0.27916666865348816,0.7319444417953491,0.2734375,0.697685182094574,grey
0,46,0.27916666865348816,0.7319444417953491,0.2731770873069763,0.697685182094574,grey
0,47,0.27916666865348816,0.7319444417953491,0.2734375,0.6972222328186035,grey
0,48,0.27916666865348816,0.7319444417953491,0.2734375,0.697685182094574,grey
0,49,0.27916666865348816,0.7319444417953491,0.2734375,0.697685182094574,grey
0,50,0.27916666865348816,0.7319444417953491,0.2734375,0.6972222328186035,grey
0,51,0.27916666865348816,0.7319444417953491,0.2731770873069763,0.697685182094574,grey
0,52,0.27916666865348816,0.7319444417953491,0.2731770873069763,0.6972222328186035,grey
0,53,0.27916666865348816,0.7319444417953491,0.2734375,0.697685182094574,grey
0,54,0.27916666865348816,0.7328703999519348,0.27265626192092896,0.6981481313705444,grey
0,55,0.27916666865348816,0.7319444417953491,0.27291667461395264,0.697685182094574,grey
0,56,0.27916666865348816,0.7319444417953491,0.2731770873069763,0.697685182094574,grey
0,57,0.27916666865348816,0.7324073910713196,0.2731770873069763,0.697685182094574,grey
0,58,0.27916666865348816,0.7319444417953491,0.2731770873069763,0.697685182094574,grey
0,59,0.27916666865348816,0.7319444417953491,0.2731770873069763,0.697685182094574,grey
0,60,0.27916666865348816,0.7319444417953491,0.2731770873069763,0.697685182094574,grey
0,61,0.27916666865348816,0.7319444417953491,0.27291667461395264,0.697685182094574,grey
0,62,0.27916666865348816,0.7328703999519348,0.2731770873069763,0.6981481313705444,grey
0,63,0.27916666865348816,0.7319444417953491,0.2734375,0.697685182094574,grey
0,64,0.27916666865348816,0.7319444417953491,0.27291667461395264,0.697685182094574,grey
0,65,0.27916666865348816,0.7319444417953491,0.27291667461395264,0.6981481313705444,grey
0,66,0.27916666865348816,0.7319444417953491,0.2731770873069763,0.697685182094574,grey
0,67,0.27916666865348816,0.7319444417953491,0.27291667461395264,0.697685182094574,grey
0,68,0.27916666865348816,0.7319444417953491,0.27291667461395264,0.697685182094574,grey
0,69,0.27916666865348816,0.7319444417953491,0.27265626192092896,0.6981481313705444,grey
0,70,0.27916666865348816,0.7310185432434082,0.27291667461395264,0.697685182094574,grey
